1410
-3.124544e-01 2.365192e-02 6.447849e-01 -9.852882e-03
-3.124544e-01 2.614160e-02 6.447361e-01 -1.408113e-02
-3.124544e-01 2.863127e-02 6.445863e-01 -1.832237e-02
-3.124544e-01 3.112095e-02 6.444366e-01 -2.256309e-02
-3.124544e-01 3.361063e-02 6.442871e-01 -2.680350e-02
-3.124544e-01 3.610031e-02 6.440982e-01 -3.104605e-02
-3.124544e-01 3.858998e-02 6.437964e-01 -3.529475e-02
-3.124544e-01 4.107966e-02 6.434947e-01 -3.954344e-02
-3.124544e-01 4.356933e-02 6.431931e-01 -4.379214e-02
-3.124544e-01 4.605901e-02 6.428623e-01 -4.804041e-02
-3.124544e-01 4.854869e-02 6.424073e-01 -5.228687e-02
-3.124544e-01 5.103837e-02 6.419523e-01 -5.653391e-02
-3.124544e-01 5.352804e-02 6.414974e-01 -6.078120e-02
-3.124544e-01 5.601772e-02 6.410240e-01 -6.502676e-02
-3.124544e-01 5.850739e-02 6.404152e-01 -6.925979e-02
-3.124544e-01 6.099707e-02 6.398065e-01 -7.349283e-02
-3.124544e-01 6.348675e-02 6.391977e-01 -7.772586e-02
-3.124544e-01 6.597643e-02 6.385812e-01 -8.195758e-02
-3.124544e-01 6.846610e-02 6.378191e-01 -8.616484e-02
-3.124544e-01 7.095578e-02 6.370572e-01 -9.037145e-02
-3.099647e-01 2.116225e-02 6.448773e-01 -5.640144e-03
-3.099647e-01 6.224184e-03 6.443768e-01 1.980217e-02
-3.099647e-01 8.713861e-03 6.445191e-01 1.557421e-02
-3.099647e-01 1.120354e-02 6.446615e-01 1.134582e-02
-3.099647e-01 1.369321e-02 6.448041e-01 7.117064e-03
-3.099647e-01 1.618289e-02 6.448880e-01 2.876572e-03
-3.099647e-01 1.867257e-02 6.448827e-01 -1.381787e-03
-3.099647e-01 2.365192e-02 6.448720e-01 -9.898502e-03
-3.099647e-01 2.614160e-02 6.448172e-01 -1.416337e-02
-3.099647e-01 2.863127e-02 6.446612e-01 -1.844164e-02
-3.099647e-01 3.112095e-02 6.445054e-01 -2.271941e-02
-3.099647e-01 3.361063e-02 6.443496e-01 -2.699688e-02
-3.099647e-01 3.610031e-02 6.441543e-01 -3.127661e-02
-3.099647e-01 3.858998e-02 6.438458e-01 -3.556280e-02
-3.099647e-01 4.107966e-02 6.435373e-01 -3.984899e-02
-3.099647e-01 4.356933e-02 6.432288e-01 -4.413518e-02
-3.099647e-01 4.605901e-02 6.428912e-01 -4.842098e-02
-3.099647e-01 4.854869e-02 6.424286e-01 -5.270515e-02
-3.099647e-01 5.103837e-02 6.419663e-01 -5.698987e-02
-3.099647e-01 5.352804e-02 6.415040e-01 -6.127482e-02
-3.099647e-01 5.601772e-02 6.410232e-01 -6.555805e-02
-3.099647e-01 5.850739e-02 6.404065e-01 -6.982875e-02
-3.099647e-01 6.099707e-02 6.397898e-01 -7.409945e-02
-3.099647e-01 6.348675e-02 6.391732e-01 -7.837015e-02
-3.099647e-01 6.597643e-02 6.385486e-01 -8.263952e-02
-3.099647e-01 6.846610e-02 6.377780e-01 -8.688419e-02
-3.099647e-01 7.095578e-02 6.370077e-01 -9.112825e-02
-3.099647e-01 7.344545e-02 6.362373e-01 -9.537213e-02
-3.099647e-01 7.593513e-02 6.354669e-01 -9.961600e-02
