-1.024161e-01 -7.398663e-03
-4.711251e-02 -6.270228e-02
-4.711251e-02 -7.398663e-03
-4.711251e-02 4.790496e-02
8.191111e-03 -1.180059e-01
8.191111e-03 -6.270228e-02
8.191111e-03 4.790496e-02
8.191111e-03 1.032086e-01
6.349473e-02 -6.270228e-02
6.349473e-02 -7.398663e-03
6.349473e-02 4.790496e-02
1.187984e-01 -7.398663e-03
