-1.202069e+00 -3.217529e-01 1.661277e-02 -2.927339e-02
-1.202069e+00 -3.166049e-01 1.771259e-02 -2.900860e-02
-1.202069e+00 -3.114569e-01 1.880205e-02 -2.875042e-02
-1.202069e+00 -3.063088e-01 1.987815e-02 -2.849910e-02
-1.202069e+00 -3.011608e-01 2.092707e-02 -2.826288e-02
-1.202069e+00 -2.960127e-01 2.197635e-02 -2.802664e-02
-1.202069e+00 -2.908646e-01 2.298796e-02 -2.781099e-02
-1.202069e+00 -2.857166e-01 2.399409e-02 -2.759832e-02
-1.202069e+00 -2.805686e-01 2.498150e-02 -2.739364e-02
-1.202069e+00 -2.754205e-01 2.594399e-02 -2.719946e-02
-1.202069e+00 -2.702725e-01 2.690780e-02 -2.700569e-02
-1.202069e+00 -2.651244e-01 2.782905e-02 -2.683212e-02
-1.202069e+00 -2.599764e-01 2.874982e-02 -2.665876e-02
-1.202069e+00 -2.548283e-01 2.964616e-02 -2.649368e-02
-1.202069e+00 -2.496803e-01 3.052247e-02 -2.633545e-02
-1.202069e+00 -2.445322e-01 3.139389e-02 -2.617902e-02
-1.202069e+00 -2.393842e-01 3.222609e-02 -2.603757e-02
-1.202069e+00 -2.342361e-01 3.305984e-02 -2.589612e-02
-1.202069e+00 -2.290881e-01 3.386354e-02 -2.576259e-02
-1.202069e+00 -2.239400e-01 3.465211e-02 -2.563301e-02
-1.202069e+00 -2.187920e-01 3.543055e-02 -2.550651e-02
-1.202069e+00 -2.136439e-01 3.617370e-02 -2.539062e-02
-1.202069e+00 -2.084959e-01 3.691697e-02 -2.527477e-02
-1.202069e+00 -2.033478e-01 3.762662e-02 -2.516638e-02
-1.202069e+00 -1.981998e-01 3.832638e-02 -2.505994e-02
-1.202069e+00 -1.930517e-01 3.901052e-02 -2.495719e-02
-1.202069e+00 -1.879037e-01 3.966427e-02 -2.486157e-02
-1.202069e+00 -1.827556e-01 4.031813e-02 -2.476598e-02
-1.202069e+00 -1.776076e-01 4.093039e-02 -2.467601e-02
-1.202069e+00 -1.724595e-01 4.154003e-02 -2.458653e-02
-1.202069e+00 -1.673115e-01 4.212880e-02 -2.450091e-02
-1.202069e+00 -1.621635e-01 4.269254e-02 -2.441981e-02
-1.196921e+00 -3.577893e-01 1.323175e-02 -3.022835e-02
-1.196921e+00 -3.526412e-01 1.445103e-02 -2.990338e-02
-1.196921e+00 -3.474932e-01 1.567042e-02 -2.957842e-02
-1.196921e+00 -3.423451e-01 1.686358e-02 -2.927288e-02
-1.196921e+00 -3.371971e-01 1.804233e-02 -2.897835e-02
-1.196921e+00 -3.320490e-01 1.921499e-02 -2.868959e-02
-1.196921e+00 -3.269010e-01 2.035427e-02 -2.842122e-02
-1.196921e+00 -3.217529e-01 2.149367e-02 -2.815288e-02
-1.196921e+00 -3.166049e-01 2.260113e-02 -2.790505e-02
-1.196921e+00 -3.114569e-01 2.369821e-02 -2.766389e-02
-1.196921e+00 -3.063088e-01 2.478194e-02 -2.742964e-02
-1.196921e+00 -3.011608e-01 2.583826e-02 -2.721065e-02
-1.196921e+00 -2.960127e-01 2.689493e-02 -2.699170e-02
-1.196921e+00 -2.908646e-01 2.791381e-02 -2.679348e-02
-1.196921e+00 -2.857166e-01 2.892721e-02 -2.659827e-02
-1.196921e+00 -2.805686e-01 2.992165e-02 -2.641115e-02
-1.196921e+00 -2.754205e-01 3.089106e-02 -2.623464e-02
-1.196921e+00 -2.702725e-01 3.186190e-02 -2.605851e-02
-1.196921e+00 -2.651244e-01 3.278983e-02 -2.590279e-02
-1.196921e+00 -2.599764e-01 3.371739e-02 -2.574727e-02
-1.196921e+00 -2.548283e-01 3.462029e-02 -2.560014e-02
-1.196921e+00 -2.496803e-01 3.550315e-02 -2.545990e-02
-1.196921e+00 -2.445322e-01 3.638101e-02 -2.532148e-02
-1.196921e+00 -2.393842e-01 3.721952e-02 -2.519818e-02
-1.196921e+00 -2.342361e-01 3.805947e-02 -2.507485e-02
-1.196921e+00 -2.290881e-01 3.886926e-02 -2.495956e-02
-1.196921e+00 -2.239400e-01 3.966391e-02 -2.484825e-02
