2.765181e-01 13 2.127062e-02
-5.562076e-02 -1.137518e-01 3 1.252007e+01 2.558353e+00
-5.562076e-02 -9.248116e-02 3 1.290579e+01 2.548187e+00
-5.562076e-02 -7.121053e-02 3 1.372239e+01 2.540235e+00
-5.562076e-02 -4.993991e-02 3 1.468652e+01 2.534627e+00
-5.562076e-02 -2.866929e-02 3 1.659402e+01 2.531358e+00
-5.562076e-02 -7.398666e-03 5 4.745964e+01 2.530319e+00
-5.562076e-02 1.387196e-02 3 1.364672e+01 2.531528e+00
-5.562076e-02 3.514258e-02 3 1.248244e+01 2.535051e+00
-5.562076e-02 5.641320e-02 3 1.209031e+01 2.540900e+00
-5.562076e-02 7.768383e-02 3 1.190776e+01 2.549111e+00
-5.562076e-02 9.895445e-02 3 1.104533e+01 2.559558e+00
-5.562076e-02 1.202251e-01 3 1.083268e+01 2.571867e+00
-3.435014e-02 -1.350224e-01 3 1.404939e+01 2.556712e+00
-3.435014e-02 -1.137518e-01 3 1.426987e+01 2.542722e+00
-3.435014e-02 -9.248116e-02 3 1.431928e+01 2.530883e+00
-3.435014e-02 -7.121053e-02 3 1.448495e+01 2.521570e+00
-3.435014e-02 -4.993991e-02 3 1.554819e+01 2.514961e+00
-3.435014e-02 -2.866929e-02 5 5.153106e+01 2.511124e+00
-3.435014e-02 -7.398666e-03 5 4.264882e+01 2.509879e+00
-3.435014e-02 1.387196e-02 5 5.434671e+01 2.511164e+00
-3.435014e-02 3.514258e-02 3 1.352618e+01 2.515104e+00
-3.435014e-02 5.641320e-02 3 1.370070e+01 2.521782e+00
-3.435014e-02 7.768383e-02 3 1.303993e+01 2.531265e+00
-3.435014e-02 9.895445e-02 3 1.267581e+01 2.543186e+00
-3.435014e-02 1.202251e-01 3 1.422580e+01 2.557142e+00
-1.307952e-02 -1.350224e-01 3 1.772737e+01 2.545534e+00
-1.307952e-02 -1.137518e-01 3 1.868734e+01 2.529106e+00
-1.307952e-02 -9.248116e-02 3 1.789370e+01 2.514870e+00
-1.307952e-02 -7.121053e-02 3 1.617736e+01 2.503585e+00
-1.307952e-02 -4.993991e-02 5 4.643054e+01 2.495567e+00
-1.307952e-02 -2.866929e-02 5 4.271563e+01 2.490930e+00
-1.307952e-02 -7.398666e-03 5 3.709383e+01 2.489411e+00
-1.307952e-02 1.387196e-02 5 4.210796e+01 2.490809e+00
-1.307952e-02 3.514258e-02 5 9.010026e+01 2.495315e+00
-1.307952e-02 5.641320e-02 3 1.616067e+01 2.503219e+00
-1.307952e-02 7.768383e-02 3 1.529663e+01 2.514478e+00
-1.307952e-02 9.895445e-02 3 2.111046e+01 2.528498e+00
-1.307952e-02 1.202251e-01 3 1.993960e+01 2.545085e+00
8.191108e-03 -1.350224e-01 3 2.551429e+01 2.539091e+00
8.191108e-03 -1.137518e-01 3 3.689159e+01 2.519897e+00
8.191108e-03 -9.248116e-02 5 1.259564e+02 2.501757e+00
8.191108e-03 -7.121053e-02 5 5.948735e+01 2.486964e+00
8.191108e-03 -4.993991e-02 5 4.434604e+01 2.477682e+00
8.191108e-03 -2.866929e-02 5 4.047103e+01 2.471963e+00
8.191108e-03 -7.398666e-03 5 3.551529e+01 2.470398e+00
8.191108e-03 1.387196e-02 5 3.727947e+01 2.472345e+00
8.191108e-03 3.514258e-02 5 4.705704e+01 2.477364e+00
8.191108e-03 5.641320e-02 5 8.262714e+01 2.486144e+00
8.191108e-03 7.768383e-02 5 2.849590e+02 2.501333e+00
8.191108e-03 9.895445e-02 3 5.147493e+01 2.520267e+00
8.191108e-03 1.202251e-01 3 3.193406e+01 2.539880e+00
2.946173e-02 -1.350224e-01 3 2.578147e+01 2.543111e+00
2.946173e-02 -1.137518e-01 3 1.937897e+01 2.527582e+00
2.946173e-02 -9.248116e-02 3 1.474760e+01 2.514770e+00
2.946173e-02 -7.121053e-02 3 1.389984e+01 2.504472e+00
2.946173e-02 -4.993991e-02 5 8.158868e+01 2.496675e+00
2.946173e-02 -2.866929e-02 5 4.903322e+01 2.491920e+00
2.946173e-02 -7.398666e-03 5 3.961605e+01 2.490520e+00
2.946173e-02 1.387196e-02 5 4.166154e+01 2.492094e+00
2.946173e-02 3.514258e-02 5 6.033381e+01 2.496309e+00
2.946173e-02 5.641320e-02 3 1.704358e+01 2.503194e+00
2.946173e-02 7.768383e-02 3 2.282620e+01 2.513640e+00
2.946173e-02 9.895445e-02 3 2.135055e+01 2.527973e+00
2.946173e-02 1.202251e-01 3 2.068392e+01 2.544745e+00
5.073236e-02 -1.350224e-01 3 1.447900e+01 2.555712e+00
5.073236e-02 -1.137518e-01 3 1.288217e+01 2.542731e+00
5.073236e-02 -9.248116e-02 3 1.205155e+01 2.531758e+00
5.073236e-02 -7.121053e-02 3 1.254279e+01 2.522767e+00
5.073236e-02 -4.993991e-02 3 1.394627e+01 2.515997e+00
5.073236e-02 -2.866929e-02 5 8.127001e+01 2.511902e+00
5.073236e-02 -7.398666e-03 5 4.137510e+01 2.510611e+00
5.073236e-02 1.387196e-02 5 5.083580e+01 2.511900e+00
5.073236e-02 3.514258e-02 3 1.349534e+01 2.515521e+00
5.073236e-02 5.641320e-02 3 1.357010e+01 2.521390e+00
5.073236e-02 7.768383e-02 3 1.569561e+01 2.529778e+00
5.073236e-02 9.895445e-02 3 1.684069e+01 2.541130e+00
5.073236e-02 1.202251e-01 3 1.557848e+01 2.555140e+00
7.200298e-02 -1.350224e-01 3 1.115358e+01 2.570715e+00
7.200298e-02 -1.137518e-01 3 1.052229e+01 2.559282e+00
7.200298e-02 -9.248116e-02 3 1.057072e+01 2.549507e+00
7.200298e-02 -7.121053e-02 3 1.130734e+01 2.541499e+00
7.200298e-02 -4.993991e-02 3 1.252728e+01 2.535517e+00
7.200298e-02 -2.866929e-02 3 1.373325e+01 2.531884e+00
7.200298e-02 -7.398666e-03 5 5.416514e+01 2.530676e+00
7.200298e-02 1.387196e-02 3 1.639183e+01 2.531743e+00
7.200298e-02 3.514258e-02 3 1.314570e+01 2.534893e+00
7.200298e-02 5.641320e-02 3 1.211559e+01 2.540038e+00
7.200298e-02 7.768383e-02 3 1.256045e+01 2.547239e+00
7.200298e-02 9.895445e-02 3 1.333014e+01 2.556738e+00
7.200298e-02 1.202251e-01 3 1.342149e+01 2.568575e+00
9.327360e-02 -1.350224e-01 3 9.340199e+00 2.586932e+00
9.327360e-02 -1.137518e-01 3 9.245040e+00 2.576595e+00
9.327360e-02 -9.248116e-02 3 9.615201e+00 2.567735e+00
9.327360e-02 -7.121053e-02 3 1.045151e+01 2.560507e+00
9.327360e-02 -4.993991e-02 3 1.171849e+01 2.555133e+00
9.327360e-02 -2.866929e-02 3 1.413924e+01 2.551859e+00
9.327360e-02 -7.398666e-03 5 1.811411e+02 2.550704e+00
9.327360e-02 1.387196e-02 3 1.719721e+01 2.551581e+00
9.327360e-02 3.514258e-02 3 1.379960e+01 2.554366e+00
9.327360e-02 5.641320e-02 3 1.182060e+01 2.558944e+00
9.327360e-02 7.768383e-02 3 1.125337e+01 2.565312e+00
9.327360e-02 9.895445e-02 3 1.140536e+01 2.573586e+00
9.327360e-02 1.202251e-01 3 1.142990e+01 2.583844e+00
1.145442e-01 -1.350224e-01 3 8.295042e+00 2.603888e+00
1.145442e-01 -1.137518e-01 3 8.481685e+00 2.594410e+00
1.145442e-01 -9.248116e-02 3 9.031945e+00 2.586296e+00
1.145442e-01 -7.121053e-02 3 1.003653e+01 2.579700e+00
1.145442e-01 -4.993991e-02 3 1.193822e+01 2.574817e+00
1.145442e-01 -2.866929e-02 3 1.730118e+01 2.571815e+00
1.145442e-01 -7.398666e-03 3 2.295846e+01 2.570701e+00
1.145442e-01 1.387196e-02 3 1.731915e+01 2.571429e+00
1.145442e-01 3.514258e-02 3 1.313318e+01 2.573900e+00
1.145442e-01 5.641320e-02 3 1.165688e+01 2.578018e+00
1.145442e-01 7.768383e-02 3 1.071147e+01 2.583739e+00
1.145442e-01 9.895445e-02 3 1.037620e+01 2.591121e+00
1.145442e-01 1.202251e-01 3 1.020488e+01 2.600218e+00
1.358148e-01 -1.350224e-01 3 7.669789e+00 2.621349e+00
1.358148e-01 -1.137518e-01 3 8.040807e+00 2.612573e+00
1.358148e-01 -9.248116e-02 3 8.775063e+00 2.605083e+00
1.358148e-01 -7.121053e-02 3 1.013481e+01 2.599012e+00
1.358148e-01 -4.993991e-02 3 1.275772e+01 2.594535e+00
1.358148e-01 -2.866929e-02 3 1.432140e+01 2.591737e+00
1.358148e-01 -7.398666e-03 3 2.633040e+01 2.590667e+00
1.358148e-01 1.387196e-02 3 2.061484e+01 2.591259e+00
1.358148e-01 3.514258e-02 3 1.240326e+01 2.593465e+00
1.358148e-01 5.641320e-02 3 1.080018e+01 2.597201e+00
1.358148e-01 7.768383e-02 3 1.010762e+01 2.602407e+00
1.358148e-01 9.895445e-02 3 9.688776e+00 2.609092e+00
1.358148e-01 1.202251e-01 3 9.410781e+00 2.617293e+00
