-2.063758e+00 -4.271397e-01 3.028193e-01 -6.962901e-02
-2.063758e+00 -4.181473e-01 3.043954e-01 -6.932005e-02
-2.063758e+00 -4.091549e-01 3.059719e-01 -6.901109e-02
-2.063758e+00 -4.001625e-01 3.074927e-01 -6.872541e-02
-2.063758e+00 -3.911701e-01 3.089859e-01 -6.845137e-02
-2.063758e+00 -3.821776e-01 3.104603e-01 -6.818554e-02
-2.063758e+00 -3.731852e-01 3.118694e-01 -6.794825e-02
-2.063758e+00 -3.641928e-01 3.132784e-01 -6.771097e-02
-2.063758e+00 -3.552004e-01 3.146205e-01 -6.749368e-02
-2.063758e+00 -3.462080e-01 3.159482e-01 -6.727380e-02
-2.063758e+00 -3.372156e-01 3.172495e-01 -6.705737e-02
-2.063758e+00 -3.282232e-01 3.184938e-01 -6.685841e-02
-2.063758e+00 -3.192308e-01 3.197384e-01 -6.665948e-02
-2.063758e+00 -3.102384e-01 3.209047e-01 -6.647386e-02
-2.063758e+00 -3.012459e-01 3.220625e-01 -6.628966e-02
-2.063758e+00 -2.922535e-01 3.231800e-01 -6.611268e-02
-2.063758e+00 -2.832611e-01 3.242505e-01 -6.594416e-02
-2.063758e+00 -2.742687e-01 3.253195e-01 -6.577574e-02
-2.054766e+00 -4.900866e-01 2.992001e-01 -7.062438e-02
-2.054766e+00 -4.810942e-01 3.010242e-01 -7.019272e-02
-2.054766e+00 -4.721017e-01 3.028483e-01 -6.976107e-02
-2.054766e+00 -4.631093e-01 3.045938e-01 -6.937969e-02
-2.054766e+00 -4.541169e-01 3.063383e-01 -6.899881e-02
-2.054766e+00 -4.451245e-01 3.080437e-01 -6.865439e-02
-2.054766e+00 -4.361321e-01 3.097141e-01 -6.833321e-02
-2.054766e+00 -4.271397e-01 3.113756e-01 -6.801692e-02
-2.054766e+00 -4.181473e-01 3.129637e-01 -6.774110e-02
-2.054766e+00 -4.091549e-01 3.145518e-01 -6.746534e-02
-2.054766e+00 -4.001625e-01 3.160841e-01 -6.721315e-02
-2.054766e+00 -3.911701e-01 3.175886e-01 -6.697279e-02
-2.054766e+00 -3.821776e-01 3.190742e-01 -6.674075e-02
-2.054766e+00 -3.731852e-01 3.204939e-01 -6.653756e-02
-2.054766e+00 -3.641928e-01 3.219137e-01 -6.633440e-02
-2.054766e+00 -3.552004e-01 3.232665e-01 -6.615150e-02
-2.054766e+00 -3.462080e-01 3.246045e-01 -6.596613e-02
-2.054766e+00 -3.372156e-01 3.259156e-01 -6.578428e-02
-2.054766e+00 -3.282232e-01 3.271699e-01 -6.562012e-02
-2.054766e+00 -3.192308e-01 3.284242e-01 -6.545597e-02
-2.054766e+00 -3.102384e-01 3.295999e-01 -6.530537e-02
-2.054766e+00 -3.012459e-01 3.307669e-01 -6.515622e-02
-2.054766e+00 -2.922535e-01 3.318939e-01 -6.501436e-02
-2.054766e+00 -2.832611e-01 3.329732e-01 -6.488107e-02
-2.054766e+00 -2.742687e-01 3.340509e-01 -6.474786e-02
-2.054766e+00 -2.652763e-01 3.350422e-01 -6.461890e-02
-2.054766e+00 -2.562839e-01 3.360336e-01 -6.448993e-02
-2.054766e+00 -2.472915e-01 3.369765e-01 -6.437139e-02
-2.054766e+00 -2.382991e-01 3.378861e-01 -6.426498e-02
-2.054766e+00 -2.293067e-01 3.387837e-01 -6.415793e-02
-2.045774e+00 -5.530334e-01 2.938190e-01 -7.217026e-02
-2.045774e+00 -5.440410e-01 2.958872e-01 -7.162246e-02
-2.045774e+00 -5.350486e-01 2.979324e-01 -7.108876e-02
-2.045774e+00 -5.260562e-01 2.999260e-01 -7.058808e-02
-2.045774e+00 -5.170638e-01 3.019195e-01 -7.008746e-02
-2.045774e+00 -5.080714e-01 3.038456e-01 -6.963393e-02
-2.045774e+00 -4.990790e-01 3.057621e-01 -6.918731e-02
-2.045774e+00 -4.900866e-01 3.076446e-01 -6.876090e-02
-2.045774e+00 -4.810942e-01 3.094823e-01 -6.836107e-02
-2.045774e+00 -4.721017e-01 3.113203e-01 -6.796128e-02
-2.045774e+00 -4.631093e-01 3.130789e-01 -6.761235e-02
-2.045774e+00 -4.541169e-01 3.148367e-01 -6.726399e-02
-2.045774e+00 -4.451245e-01 3.165550e-01 -6.695232e-02
-2.045774e+00 -4.361321e-01 3.182380e-01 -6.666419e-02
-2.045774e+00 -2.652763e-01 3.437691e-01 -6.360956e-02
-2.045774e+00 -2.562839e-01 3.447692e-01 -6.351632e-02
-2.045774e+00 -2.472915e-01 3.457208e-01 -6.343357e-02
-2.045774e+00 -2.382991e-01 3.466387e-01 -6.336300e-02
