-5.596945e-01 -6.958833e-01
-5.596945e-01 -6.553814e-01
-5.596945e-01 -6.148795e-01
-5.596945e-01 -5.743775e-01
-5.596945e-01 -5.338756e-01
-5.596945e-01 -4.933737e-01
-5.596945e-01 -4.528717e-01
-5.596945e-01 -4.123698e-01
-5.596945e-01 -3.718679e-01
-5.596945e-01 3.166650e-01
-5.596945e-01 3.571669e-01
-5.596945e-01 3.976689e-01
-5.596945e-01 4.381708e-01
-5.596945e-01 4.786727e-01
-5.596945e-01 5.191746e-01
-5.596945e-01 5.596766e-01
-5.596945e-01 6.001785e-01
-5.596945e-01 6.406805e-01
-5.596945e-01 6.811824e-01
-5.191926e-01 -6.958833e-01
-5.191926e-01 -6.553814e-01
-5.191926e-01 -6.148795e-01
-5.191926e-01 -4.933737e-01
-5.191926e-01 -4.528717e-01
-5.191926e-01 -4.123698e-01
-5.191926e-01 3.976689e-01
-5.191926e-01 4.381708e-01
-5.191926e-01 4.786727e-01
-5.191926e-01 5.191746e-01
-5.191926e-01 5.596766e-01
-5.191926e-01 6.001785e-01
-5.191926e-01 6.406805e-01
-5.191926e-01 6.811824e-01
-4.786907e-01 -6.958833e-01
-4.786907e-01 -6.553814e-01
-4.786907e-01 -6.148795e-01
-4.786907e-01 4.381708e-01
-4.786907e-01 6.001785e-01
-4.786907e-01 6.406805e-01
-4.786907e-01 6.811824e-01
-4.381887e-01 -6.958833e-01
-4.381887e-01 -6.553814e-01
-4.381887e-01 -6.148795e-01
-4.381887e-01 -5.743775e-01
-4.381887e-01 5.596766e-01
-4.381887e-01 6.001785e-01
-4.381887e-01 6.406805e-01
-4.381887e-01 6.811824e-01
-3.976868e-01 -6.958833e-01
-3.976868e-01 -6.553814e-01
-3.976868e-01 -6.148795e-01
-3.976868e-01 -5.743775e-01
-3.976868e-01 5.596766e-01
-3.976868e-01 6.001785e-01
-3.976868e-01 6.406805e-01
-3.976868e-01 6.811824e-01
-3.571849e-01 -6.958833e-01
-3.571849e-01 -6.553814e-01
-3.571849e-01 -6.148795e-01
-3.571849e-01 -5.743775e-01
-3.571849e-01 -5.338756e-01
-3.571849e-01 5.596766e-01
-3.571849e-01 6.001785e-01
-3.571849e-01 6.406805e-01
-3.571849e-01 6.811824e-01
-3.166829e-01 -6.958833e-01
-3.166829e-01 -6.553814e-01
-3.166829e-01 -6.148795e-01
-3.166829e-01 -5.743775e-01
-3.166829e-01 5.596766e-01
-3.166829e-01 6.001785e-01
-3.166829e-01 6.406805e-01
-3.166829e-01 6.811824e-01
-2.761810e-01 -6.958833e-01
-2.761810e-01 -6.553814e-01
-2.761810e-01 -6.148795e-01
-2.761810e-01 -5.743775e-01
-2.761810e-01 5.596766e-01
-2.761810e-01 6.001785e-01
-2.761810e-01 6.406805e-01
-2.761810e-01 6.811824e-01
-2.356791e-01 -6.958833e-01
-2.356791e-01 -6.553814e-01
-2.356791e-01 -6.148795e-01
-2.356791e-01 5.596766e-01
-2.356791e-01 6.001785e-01
-2.356791e-01 6.406805e-01
-2.356791e-01 6.811824e-01
-1.951771e-01 -6.958833e-01
-1.951771e-01 -6.553814e-01
-1.951771e-01 -6.148795e-01
-1.951771e-01 6.001785e-01
-1.951771e-01 6.406805e-01
-1.951771e-01 6.811824e-01
-1.546752e-01 -6.958833e-01
-1.546752e-01 -6.553814e-01
-1.546752e-01 -6.148795e-01
-1.546752e-01 6.001785e-01
-1.546752e-01 6.406805e-01
-1.546752e-01 6.811824e-01
-1.141733e-01 -6.958833e-01
-1.141733e-01 -6.553814e-01
-1.141733e-01 -6.148795e-01
-1.141733e-01 6.001785e-01
-1.141733e-01 6.406805e-01
-1.141733e-01 6.811824e-01
-7.367133e-02 -6.958833e-01
-7.367133e-02 -6.553814e-01
-7.367133e-02 -6.148795e-01
-7.367133e-02 6.001785e-01
-7.367133e-02 6.406805e-01
-7.367133e-02 6.811824e-01
-3.316940e-02 -6.958833e-01
-3.316940e-02 -6.553814e-01
-3.316940e-02 -6.148795e-01
-3.316940e-02 6.001785e-01
-3.316940e-02 6.406805e-01
-3.316940e-02 6.811824e-01
7.332535e-03 -6.958833e-01
7.332535e-03 -6.553814e-01
7.332535e-03 -6.148795e-01
7.332535e-03 6.001785e-01
7.332535e-03 6.406805e-01
7.332535e-03 6.811824e-01
4.783447e-02 -6.958833e-01
4.783447e-02 -6.553814e-01
4.783447e-02 -6.148795e-01
4.783447e-02 6.001785e-01
4.783447e-02 6.406805e-01
4.783447e-02 6.811824e-01
8.833640e-02 -6.958833e-01
8.833640e-02 -6.553814e-01
8.833640e-02 -6.148795e-01
8.833640e-02 6.001785e-01
8.833640e-02 6.406805e-01
8.833640e-02 6.811824e-01
1.288383e-01 -6.958833e-01
1.288383e-01 -6.553814e-01
1.288383e-01 -6.148795e-01
1.288383e-01 6.001785e-01
1.288383e-01 6.406805e-01
1.288383e-01 6.811824e-01
1.693403e-01 -6.958833e-01
1.693403e-01 -6.553814e-01
1.693403e-01 -6.148795e-01
1.693403e-01 6.001785e-01
1.693403e-01 6.406805e-01
1.693403e-01 6.811824e-01
2.098422e-01 -6.958833e-01
2.098422e-01 -6.553814e-01
2.098422e-01 -6.148795e-01
2.098422e-01 6.001785e-01
2.098422e-01 6.406805e-01
2.098422e-01 6.811824e-01
2.503441e-01 -6.958833e-01
2.503441e-01 -6.553814e-01
2.503441e-01 -6.148795e-01
2.503441e-01 -5.743775e-01
2.503441e-01 6.001785e-01
2.503441e-01 6.406805e-01
2.503441e-01 6.811824e-01
2.908461e-01 -6.958833e-01
2.908461e-01 -6.553814e-01
2.908461e-01 -6.148795e-01
2.908461e-01 -5.743775e-01
2.908461e-01 5.596766e-01
2.908461e-01 6.001785e-01
2.908461e-01 6.406805e-01
2.908461e-01 6.811824e-01
3.313480e-01 -6.958833e-01
3.313480e-01 -6.553814e-01
3.313480e-01 -6.148795e-01
3.313480e-01 -5.743775e-01
3.313480e-01 -5.338756e-01
3.313480e-01 5.596766e-01
3.313480e-01 6.001785e-01
3.313480e-01 6.406805e-01
3.313480e-01 6.811824e-01
3.718499e-01 -6.958833e-01
3.718499e-01 -6.553814e-01
3.718499e-01 -6.148795e-01
3.718499e-01 -5.743775e-01
3.718499e-01 -5.338756e-01
3.718499e-01 5.596766e-01
3.718499e-01 6.001785e-01
3.718499e-01 6.406805e-01
3.718499e-01 6.811824e-01
4.123519e-01 -6.958833e-01
4.123519e-01 -6.553814e-01
4.123519e-01 -6.148795e-01
4.123519e-01 -5.743775e-01
4.123519e-01 5.596766e-01
4.123519e-01 6.001785e-01
4.123519e-01 6.406805e-01
4.123519e-01 6.811824e-01
4.528538e-01 -6.958833e-01
4.528538e-01 -6.553814e-01
4.528538e-01 -6.148795e-01
4.528538e-01 -5.743775e-01
4.528538e-01 6.001785e-01
4.528538e-01 6.406805e-01
4.528538e-01 6.811824e-01
4.933558e-01 -6.958833e-01
4.933558e-01 -6.553814e-01
4.933558e-01 -6.148795e-01
4.933558e-01 -4.528717e-01
4.933558e-01 -4.123698e-01
4.933558e-01 6.001785e-01
4.933558e-01 6.406805e-01
4.933558e-01 6.811824e-01
5.338576e-01 -6.958833e-01
5.338576e-01 -6.553814e-01
5.338576e-01 -6.148795e-01
5.338576e-01 -5.743775e-01
5.338576e-01 -5.338756e-01
5.338576e-01 -4.933737e-01
5.338576e-01 -4.528717e-01
5.338576e-01 -4.123698e-01
5.338576e-01 -3.718679e-01
5.338576e-01 3.976689e-01
5.338576e-01 4.381708e-01
5.338576e-01 4.786727e-01
5.338576e-01 6.001785e-01
5.338576e-01 6.406805e-01
5.338576e-01 6.811824e-01
5.743596e-01 -6.958833e-01
5.743596e-01 -6.553814e-01
5.743596e-01 -6.148795e-01
5.743596e-01 -5.743775e-01
5.743596e-01 -5.338756e-01
5.743596e-01 -4.933737e-01
5.743596e-01 -4.528717e-01
5.743596e-01 -4.123698e-01
5.743596e-01 -3.718679e-01
5.743596e-01 -3.313659e-01
5.743596e-01 3.571669e-01
5.743596e-01 3.976689e-01
5.743596e-01 4.381708e-01
5.743596e-01 4.786727e-01
5.743596e-01 5.191746e-01
5.743596e-01 5.596766e-01
5.743596e-01 6.001785e-01
5.743596e-01 6.406805e-01
5.743596e-01 6.811824e-01
6.148615e-01 -6.958833e-01
6.148615e-01 -6.553814e-01
6.148615e-01 -6.148795e-01
6.148615e-01 -5.743775e-01
6.148615e-01 -5.338756e-01
6.148615e-01 -4.933737e-01
6.148615e-01 -4.528717e-01
6.148615e-01 -4.123698e-01
6.148615e-01 -3.718679e-01
6.148615e-01 -3.313659e-01
6.148615e-01 -2.908640e-01
6.148615e-01 -2.503621e-01
6.148615e-01 2.761631e-01
6.148615e-01 3.166650e-01
6.148615e-01 3.571669e-01
6.148615e-01 3.976689e-01
6.148615e-01 4.381708e-01
6.148615e-01 4.786727e-01
6.148615e-01 5.191746e-01
6.148615e-01 5.596766e-01
6.148615e-01 6.001785e-01
6.148615e-01 6.406805e-01
6.148615e-01 6.811824e-01
6.553635e-01 -6.958833e-01
6.553635e-01 -6.553814e-01
6.553635e-01 -6.148795e-01
6.553635e-01 -5.743775e-01
6.553635e-01 -5.338756e-01
6.553635e-01 -4.933737e-01
6.553635e-01 -4.528717e-01
6.553635e-01 -4.123698e-01
6.553635e-01 -3.718679e-01
6.553635e-01 -3.313659e-01
6.553635e-01 -2.908640e-01
6.553635e-01 -2.503621e-01
6.553635e-01 -2.098601e-01
6.553635e-01 -1.693582e-01
6.553635e-01 -1.288563e-01
6.553635e-01 1.546573e-01
6.553635e-01 1.951592e-01
6.553635e-01 2.356611e-01
6.553635e-01 2.761631e-01
6.553635e-01 3.166650e-01
6.553635e-01 3.571669e-01
6.553635e-01 3.976689e-01
6.553635e-01 4.381708e-01
6.553635e-01 4.786727e-01
6.553635e-01 5.191746e-01
6.553635e-01 5.596766e-01
6.553635e-01 6.001785e-01
6.553635e-01 6.406805e-01
6.553635e-01 6.811824e-01
6.958654e-01 -6.958833e-01
6.958654e-01 -6.553814e-01
6.958654e-01 -6.148795e-01
6.958654e-01 -5.743775e-01
6.958654e-01 -5.338756e-01
6.958654e-01 -4.933737e-01
6.958654e-01 -4.528717e-01
6.958654e-01 -4.123698e-01
6.958654e-01 -3.718679e-01
6.958654e-01 -3.313659e-01
6.958654e-01 -2.908640e-01
6.958654e-01 -2.503621e-01
6.958654e-01 -2.098601e-01
6.958654e-01 -1.693582e-01
6.958654e-01 -1.288563e-01
6.958654e-01 -8.835434e-02
6.958654e-01 -4.785240e-02
6.958654e-01 -7.350473e-03
6.958654e-01 3.315146e-02
6.958654e-01 7.365339e-02
6.958654e-01 1.141553e-01
6.958654e-01 1.546573e-01
6.958654e-01 1.951592e-01
6.958654e-01 2.356611e-01
6.958654e-01 2.761631e-01
6.958654e-01 3.166650e-01
6.958654e-01 3.571669e-01
6.958654e-01 3.976689e-01
6.958654e-01 4.381708e-01
6.958654e-01 4.786727e-01
6.958654e-01 5.191746e-01
6.958654e-01 5.596766e-01
6.958654e-01 6.001785e-01
6.958654e-01 6.406805e-01
6.958654e-01 6.811824e-01
