Note: All positions are measured in the same coordinate 
  frame as the obtained critical curves (i.e., with 
  respect to input image mesh, centred at (0,0) arcsec.
  Galaxy light centre is at (1.270417e-01 2.455923e-02) arcsec.
  Tangential critical centre is (3.137759e-01 5.168286e-02) arcsec.
  Time-delay (TDE7) is w.r.t central image (in 1E7 sec).
************************************************
xs ys Nimg ximg_1 yimg_1 mag_1 TDE7_1 ... (Nimg) 
1.49074e-01 6.76762e-01 5 -2.27490e-01 -2.10297e-01 1.22434e-01 0.00000e+00 -5.35530e-01 2.39666e+00 3.27066e+00 -2.69096e+00 -7.22068e-01 -1.14976e+00 -1.81966e+00 -2.90634e-01 2.05465e+00 -2.76463e-01 1.44430e+01 -1.16653e+00 2.13065e+00 -5.02289e-02 -1.59570e+01 -1.16524e+00 
2.04690e-01 5.53407e-01 5 -2.40149e-01 -1.81747e-01 1.02219e-01 0.00000e+00 2.30909e+00 3.50437e-01 -5.47478e+00 -1.26534e+00 -4.17392e-01 2.27946e+00 3.79082e+00 -2.33823e+00 -9.25599e-01 -1.12028e+00 -1.78209e+00 -3.80829e-01 2.00919e+00 -6.55894e-01 4.20749e+00 -1.34189e+00 
-6.89352e-02 5.68298e-01 5 -1.22531e-01 -1.62445e-01 1.08351e-01 0.00000e+00 1.51734e+00 1.43040e-01 -2.90574e+00 -6.57684e-01 -1.21501e+00 2.10087e+00 3.10952e+00 -2.57071e+00 -4.40627e-01 -1.45850e+00 -3.35024e+00 -5.25040e-01 1.46240e+00 -9.05986e-01 5.02107e+00 -7.63107e-01 
2.53874e-01 2.72154e-01 5 -2.36224e-01 -1.21169e-01 8.30103e-02 0.00000e+00 1.99797e+00 9.39446e-01 -5.41933e+00 -1.13673e+00 -3.89244e-01 1.97156e+00 5.68950e+00 -1.63751e+00 -1.33663e+00 -9.77906e-01 -1.89898e+00 -6.13068e-01 1.83941e+00 -1.24393e+00 3.05280e+00 -1.70459e+00 
6.07794e-01 4.64300e-01 5 -4.25563e-01 -2.06929e-01 1.43740e-01 0.00000e+00 2.26994e+00 1.50713e+00 -7.65837e+00 -2.38841e+00 1.38279e+00 2.04832e+00 7.86898e+00 -2.41908e+00 -1.05460e+00 -6.59429e-01 -9.90368e-01 -1.41891e-01 2.63012e+00 -4.55788e-01 4.00874e+00 -2.53758e+00 
2.90255e-01 -3.03224e-02 5 -2.26180e-01 -5.99728e-02 8.44394e-02 0.00000e+00 1.31634e+00 9.98311e-01 -3.91590e+00 -8.67386e-01 -5.77862e-01 1.58615e+00 1.30954e+01 -1.01422e+00 -1.70670e+00 -4.46006e-01 -3.10405e+00 -7.83096e-01 1.65491e+00 -1.75386e+00 2.76318e+00 -2.24539e+00 
4.03988e-01 2.00658e-01 5 -2.93976e-01 -1.18802e-01 8.65596e-02 0.00000e+00 1.86948e+00 1.28815e+00 -4.93607e+00 -1.40187e+00 4.57682e-01 1.91077e+00 6.80010e+00 -1.52261e+00 -1.39769e+00 -7.33072e-01 -1.56642e+00 -4.89304e-01 2.05678e+00 -1.25657e+00 2.71632e+00 -2.15109e+00 
-7.79443e-02 4.64320e-01 5 -1.10230e-01 -1.36213e-01 9.88759e-02 0.00000e+00 1.42946e+00 2.48525e-01 -2.14574e+00 -6.02951e-01 -1.33197e+00 1.92648e+00 3.22162e+00 -2.33868e+00 -5.30872e-01 -1.54487e+00 -4.08960e+00 -6.80740e-01 1.29323e+00 -1.19569e+00 4.92020e+00 -8.50204e-01 
3.16272e-01 3.68098e-01 5 -2.71106e-01 -1.47711e-01 8.92970e-02 0.00000e+00 2.23172e+00 9.61730e-01 -4.29299e+00 -1.41081e+00 -2.88949e-02 2.11301e+00 5.31845e+00 -1.86711e+00 -1.21335e+00 -9.48334e-01 -1.61456e+00 -4.58145e-01 2.04104e+00 -9.91218e-01 3.14077e+00 -1.75055e+00 
4.53706e-01 6.35013e-02 5 -3.03801e-01 -9.36190e-02 8.77648e-02 0.00000e+00 1.42733e+00 1.41685e+00 -1.50069e+01 -1.29230e+00 1.04194e+00 1.61224e+00 1.95659e+01 -1.29543e+00 -1.50748e+00 -5.08958e-01 -1.84716e+00 -5.04501e-01 2.03927e+00 -1.46918e+00 2.53832e+00 -2.46375e+00 
4.26705e-01 2.11879e-01 5 -3.04960e-01 -1.23277e-01 8.83979e-02 0.00000e+00 1.87473e+00 1.33679e+00 -5.01930e+00 -1.47287e+00 5.82379e-01 1.90890e+00 6.94787e+00 -1.56761e+00 -1.37635e+00 -7.18600e-01 -1.49591e+00 -4.55521e-01 2.10519e+00 -1.21711e+00 2.71090e+00 -2.19624e+00 
-3.69924e-02 1.51997e-01 5 -1.01066e-01 -7.00333e-02 8.87318e-02 0.00000e+00 1.22736e+00 4.90067e-01 -1.53611e+00 -5.04028e-01 -1.59782e+00 1.34995e+00 3.94999e+00 -1.68456e+00 -1.31892e+00 -1.40679e+00 -3.87410e+00 -1.12721e+00 9.65287e-01 -1.77578e+00 4.56005e+00 -1.37907e+00 
4.77123e-02 5.69993e-01 5 -1.73974e-01 -1.72253e-01 1.03600e-01 0.00000e+00 1.80974e+00 2.29870e-01 -5.49866e+00 -8.85513e-01 -9.00954e-01 2.19790e+00 3.34062e+00 -2.45976e+00 -7.05129e-01 -1.32279e+00 -2.47688e+00 -4.67819e-01 1.71460e+00 -7.67955e-01 4.50335e+00 -9.81201e-01 
4.57599e-01 5.34402e-01 5 -3.54830e-01 -2.04812e-01 1.25091e-01 0.00000e+00 2.61780e+00 5.79821e-01 -8.85839e+00 -2.01254e+00 5.58758e-01 2.27716e+00 4.46100e+00 -2.38477e+00 -1.01890e+00 -8.20748e-01 -1.15784e+00 -2.07199e-01 2.47132e+00 -3.94700e-01 5.29334e+00 -2.04332e+00 
2.79605e-01 5.86303e-01 5 -2.76454e-01 -1.97903e-01 1.12240e-01 0.00000e+00 2.42411e+00 2.31352e-01 -5.82810e+00 -1.49565e+00 -1.35365e-01 2.34348e+00 4.03780e+00 -2.42572e+00 -9.29549e-01 -1.02248e+00 -1.50835e+00 -2.95242e-01 2.19913e+00 -4.66132e-01 5.42121e+00 -1.51971e+00 
-1.96088e-02 6.65281e-01 5 -1.52164e-01 -1.92358e-01 1.21090e-01 0.00000e+00 -1.01366e+00 2.27883e+00 3.03646e+00 -2.76692e+00 -4.70660e-01 -1.33364e+00 -2.49633e+00 -3.80066e-01 1.67353e+00 -5.34313e-01 6.74909e+00 -7.96753e-01 1.68632e+00 1.44144e-02 -5.89462e+00 -7.77863e-01 
1.64444e-01 3.71750e-01 5 -2.07114e-01 -1.35294e-01 8.62257e-02 0.00000e+00 2.00169e+00 6.74031e-01 -1.07399e+01 -1.02089e+00 -6.89420e-01 2.02310e+00 4.34354e+00 -1.89795e+00 -1.15147e+00 -1.16316e+00 -2.10293e+00 -6.10580e-01 1.75314e+00 -1.12347e+00 3.41420e+00 -1.39569e+00 
-2.57031e-01 6.67811e-01 5 -4.13627e-02 -1.76526e-01 1.47352e-01 0.00000e+00 -1.55869e+00 2.10574e+00 2.64621e+00 -3.08118e+00 3.57214e-01 -1.34481e+00 -8.33483e+00 -3.84827e-01 1.11935e+00 -8.90837e-01 1.14753e+01 -4.04099e-01 1.28155e+00 -1.37177e-01 -4.00302e+00 -3.76785e-01 
-9.72852e-02 5.99059e-01 5 -1.12193e-01 -1.68160e-01 1.14119e-01 0.00000e+00 1.48347e+00 8.44062e-02 -2.89127e+00 -6.17386e-01 -1.25944e+00 2.12405e+00 3.00726e+00 -2.68077e+00 -3.27084e-01 -1.45603e+00 -3.48513e+00 -4.90189e-01 1.43755e+00 -8.50233e-01 5.52996e+00 -6.91360e-01 
3.88620e-01 3.87852e-02 5 -2.73538e-01 -8.28761e-02 8.45156e-02 0.00000e+00 1.48771e+00 1.21726e+00 -7.23098e+00 -1.13089e+00 4.94650e-01 1.71270e+00 1.00444e+01 -1.17528e+00 -1.57366e+00 -5.22044e-01 -2.16214e+00 -6.04172e-01 1.90328e+00 -1.56092e+00 2.61793e+00 -2.34296e+00 
7.01152e-01 5.44241e-01 5 -5.02071e-01 -2.51838e-01 2.15319e-01 0.00000e+00 2.86876e+00 1.18164e-01 9.41741e+00 -2.86368e+00 2.28962e+00 1.66435e+00 -1.88887e+01 -2.82205e+00 1.91953e+00 1.94080e+00 1.86401e+01 -2.82413e+00 -9.34882e-01 -5.74950e-01 -9.25785e-01 -5.41840e-02 
-1.89811e-01 7.00627e-01 5 -7.63266e-02 -1.90586e-01 1.44567e-01 0.00000e+00 -1.39312e+00 2.20566e+00 2.71943e+00 -3.06122e+00 1.47332e-02 -1.37249e+00 -4.15882e+00 -3.59268e-01 1.38065e+00 -5.37907e-01 1.41507e+01 -4.81461e-01 1.40008e+00 -2.21869e-01 -9.54663e+00 -4.78912e-01 
1.50820e-01 1.07648e-02 5 -1.70331e-01 -5.67754e-02 8.52407e-02 0.00000e+00 1.27510e+00 7.66630e-01 -2.09950e+00 -6.82831e-01 -1.31312e+00 1.30166e+00 6.12794e+00 -1.20386e+00 -1.72869e+00 -7.42348e-01 -3.21493e+00 -9.89899e-01 1.37381e+00 -1.80687e+00 3.13964e+00 -1.91048e+00 
-1.10378e-01 2.31381e-02 5 -5.45357e-02 -3.38977e-02 9.69363e-02 0.00000e+00 1.03055e+00 4.77881e-01 -1.08408e+00 -3.33878e-01 -1.94838e+00 8.14415e-01 4.72838e+00 -1.65877e+00 -1.53433e+00 -1.39745e+00 -6.19446e+00 -1.42300e+00 4.81296e-01 -2.04221e+00 5.81279e+00 -1.57457e+00 
3.03151e-01 5.89370e-01 5 -2.87467e-01 -2.01283e-01 1.15067e-01 0.00000e+00 2.45337e+00 2.06483e-01 -6.43487e+00 -1.56635e+00 -4.51463e-02 2.35138e+00 4.08520e+00 -2.43910e+00 -9.35721e-01 -9.93992e-01 -1.44452e+00 -2.76077e-01 2.25352e+00 -4.17936e-01 5.95231e+00 -1.58282e+00 
1.34128e-01 -8.81040e-02 5 -1.53926e-01 -3.34175e-02 9.01648e-02 0.00000e+00 1.13019e+00 7.79061e-01 -2.02761e+00 -5.70801e-01 -1.66636e+00 7.94293e-01 9.41062e+00 -1.10753e+00 -1.88222e+00 -3.48700e-01 -7.01355e+00 -1.07666e+00 1.24620e+00 -1.97291e+00 3.06884e+00 -2.08121e+00 
1.65016e-01 -3.98097e-02 5 -1.71887e-01 -4.70303e-02 8.67945e-02 0.00000e+00 1.21933e+00 8.03309e-01 -2.16214e+00 -6.58752e-01 -1.39868e+00 1.15612e+00 7.17600e+00 -1.11543e+00 -1.79772e+00 -5.57264e-01 -3.98845e+00 -9.98337e-01 1.36381e+00 -1.87417e+00 3.04544e+00 -2.03180e+00 
-2.40788e-02 4.20847e-01 5 -1.30445e-01 -1.30540e-01 9.35990e-02 0.00000e+00 1.49543e+00 3.30006e-01 -2.42016e+00 -6.75446e-01 -1.23615e+00 1.90749e+00 3.45185e+00 -2.17468e+00 -7.61917e-01 -1.48465e+00 -3.53152e+00 -7.15103e-01 1.37971e+00 -1.22346e+00 4.29773e+00 -9.85733e-01 
2.36907e-01 2.95548e-01 5 -2.31085e-01 -1.24745e-01 8.34275e-02 0.00000e+00 2.02584e+00 8.91647e-01 -5.60916e+00 -1.12180e+00 -4.52995e-01 1.98714e+00 5.32449e+00 -1.69411e+00 -1.30037e+00 -1.01825e+00 -1.94158e+00 -6.10825e-01 1.82716e+00 -1.21263e+00 3.11886e+00 -1.63873e+00 
3.27038e-01 -6.06935e-02 5 -2.39249e-01 -5.64446e-02 8.57470e-02 0.00000e+00 1.25379e+00 1.09735e+00 -5.89288e+00 -8.91815e-01 -1.15492e-01 1.62845e+00 1.77234e+01 -9.54163e-01 -1.70150e+00 -3.18651e-01 -3.33058e+00 -7.35321e-01 1.70686e+00 -1.77403e+00 2.68033e+00 -2.37759e+00 
